index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
649,470.10324841,99980.67772665,99970.77664056,99994.65307086,0.47893848,25.75066639,1
650,191.12651953,99972.04117423,100013.18474458,99961.293138,0.71526876,19.07207069,0
651,362.46649671,100157.56738141,100183.8018305,100156.24837748,0.57237758,19.78365766,0
652,136.37554568,99637.66843315,99637.43252658,99629.83988751,0.49827016,29.99997229,1
653,491.55162876,100003.96088011,99991.85935507,100015.06756647,0.47538096,28.82105052,0
654,81.61886128,100437.78007402,100414.54961365,100434.98228622,0.21537877,24.58228896,1
655,281.42407325,100049.60189006,100007.7250887,100049.2326626,0.3511968,36.82451282,1
656,811.93028806,99929.7720982,99977.4835476,99924.75235861,0.55876298,32.98482711,0
657,543.52841785,99862.51975607,99802.14066138,99843.82285385,0.38891271,15.0316305,0
658,596.57771857,99974.05292109,100032.61838561,99947.32288304,0.59816904,26.34815582,0
659,91.4948263,99841.99507827,99823.99402194,99838.71495593,0.30325601,29.35680847,1
660,699.26900488,100027.53790005,100019.25047124,100017.54610879,0.48814843,27.49428442,0
661,449.37050767,100004.02854758,100023.51788399,99997.25633504,0.5433703,19.53806292,1
662,560.43278497,99954.29356007,99966.12787061,99968.54542481,0.52111637,38.85810714,0
663,263.66408039,99959.40291457,99965.89185114,99945.41569257,0.52461062,27.31015301,0
664,298.01841124,100258.83492767,100298.08005599,100277.77337109,0.63168692,28.0264933,1
665,293.60265037,99875.34424588,99902.16947385,99864.80564084,0.59136575,17.4520169,1
666,624.82549159,99921.6160463,99976.79406818,99959.91514679,0.58830949,17.44970367,0
667,104.5530742,99955.32356717,99968.64689578,99950.59569796,0.62743124,19.03232058,1
668,548.84391186,99922.60953159,99924.75328067,99911.02533701,0.50390593,25.22222852,1
669,66.11580857,99679.93024257,99702.0997828,99680.83141214,0.83531375,16.3698771,0
670,81.62712439,100205.86563329,100199.52545901,100202.70342405,0.4223276,32.97939123,0
671,802.49248792,99974.00256114,100179.87162457,100028.30012913,0.75653705,35.06421098,1
672,408.04460471,100034.87996022,100008.78602296,100044.92892966,0.43605126,14.47014451,0
673,552.26674014,99807.49806825,99876.36299667,99771.03220006,0.62469504,30.64458254,1
674,515.82887814,100057.49191873,100056.92397287,100062.79864642,0.49889896,34.58100305,0
675,444.34222499,100242.13295212,100219.1805841,100226.54339531,0.44834529,28.73189734,1
676,100.60661724,100173.04335791,100171.1830702,100172.88496436,0.48150929,22.64935394,1
677,253.31099255,100308.95852964,100318.75032311,100324.43701781,0.53865522,26.36048918,0
678,563.77514675,99902.52761668,99942.4147367,99860.17904589,0.57075005,26.72102024,1
679,478.75589689,99993.21787187,99997.98482915,100013.11673978,0.50995696,32.40417399,0
680,75.66596476,99564.76218149,99558.70850879,99561.87096011,0.41999477,20.44673679,1
681,40.86679159,99702.60428689,99701.90747169,99700.76799647,0.4829491,28.9153815,0
682,28.85693086,100169.56085581,100166.25507998,100166.76022352,0.38544257,16.63071478,1
683,134.74123014,99767.98720142,99735.73891731,99757.07538579,0.26066506,39.57327121,1
684,538.56133006,100226.73087764,100191.18878684,100187.03324913,0.43400549,45.7053281,0
685,1.4733537,99750.32567248,99750.31677653,99747.36570772,0.4939621,32.14331815,1
686,135.15211413,100298.11161667,100298.89548867,100302.24660627,0.50579992,18.28675496,0
687,549.87101362,100010.67416942,99936.56946591,100013.4279241,0.36523256,32.10836876,1
688,329.46078299,100035.33908725,99946.57622992,100040.28180635,0.23058141,12.8089409,0
689,898.60644885,99963.30879133,99939.65642937,99958.68915608,0.47367884,35.6536067,1
690,321.78571688,99674.54458937,99625.4226834,99663.94704249,0.3473459,13.32226219,0
691,487.34138277,99906.77474423,99855.52226712,99883.45428555,0.39483249,30.51547394,0
692,133.19205419,100176.75507989,100144.60437316,100172.50521684,0.25861392,28.01952096,1
693,6.86380111,99768.34212547,99768.46963837,99764.12531905,0.51857759,19.67536406,1
694,195.04628844,100282.25468567,100321.27038887,100281.95857233,0.70003304,15.72486309,0
695,181.36938409,100083.58430645,100057.74328474,100090.74132835,0.35752269,26.09358815,1
696,243.46930035,99957.66268683,99943.3515395,99943.23147622,0.44121991,34.65272135,0
697,54.91092699,99960.61362726,99963.9853984,99952.87999436,0.56140437,20.98075774,0
698,202.44173687,99912.33426128,99909.95122163,99910.09278744,0.48822851,26.2829452,1
699,230.90230718,99975.39414898,99989.1010958,99975.23808794,0.55936253,46.51739876,0
700,327.85064249,99862.9184749,99846.99011264,99856.23489089,0.45141579,36.85452068,1
701,113.21893787,100110.1277953,100100.62239136,100113.05245016,0.41604404,40.91146034,0
702,329.94117313,99887.01968923,99875.083054,99859.55426219,0.46382192,39.32918094,1
703,148.18468239,100168.63882633,100158.17158257,100169.73469679,0.42936352,28.1991398,0
704,150.42135532,100132.29108288,100116.66478388,100127.50196408,0.39611648,14.4980738,1
705,594.14917226,100059.89339764,100038.48786218,100047.07232998,0.46397279,31.03869662,0
706,539.20754333,100029.76190151,99948.61373073,99997.66435568,0.34950475,17.39800342,0
707,554.23807416,100073.63091931,100036.75962656,100036.66707371,0.4334739,15.75736035,0
708,484.9250931,100215.27925587,100189.40079547,100235.78777857,0.4466341,27.38214613,1
709,72.65156977,99833.55333946,99824.09056994,99826.98456842,0.36975134,29.78268932,1
710,174.76062389,99708.76011642,99752.25201061,99697.2302944,0.74886552,17.59569199,0
711,537.20877743,99881.18757417,99780.16508539,99877.13561308,0.31194929,39.25001009,0
712,45.54533408,99581.82455171,99585.07294932,99578.5978265,0.57132229,14.27542895,1
713,183.80159149,99937.49211388,99892.56367212,99925.57800543,0.2555601,25.45307842,0
714,617.09561387,100178.57416984,100226.6192391,100170.88779768,0.57785676,30.9876713,1
715,90.26511867,99894.44405001,99876.77971008,99886.96417244,0.30430602,20.07708379,1
716,285.10940513,99960.75595439,99954.41789443,99960.41047419,0.47776972,28.48964856,0
717,202.64869176,99806.64087948,99791.1449342,99808.35045097,0.42353296,28.79601793,1
718,27.55774027,99807.34388042,99808.31705955,99805.01127328,0.53531418,29.80218594,0
719,276.15406924,100168.70876626,100116.55601797,100141.11482559,0.31114618,29.30391016,1
720,105.6016435,99554.18445755,99518.63253553,99554.17267405,0.16333931,30.94816631,1
721,233.41671844,99852.09613109,99846.05020191,99846.94388483,0.47409813,26.16527217,0
722,336.05426824,99879.46817278,99922.81626095,99877.65870819,0.62899133,17.93312757,1
723,562.87825184,100172.14611776,100101.7624113,100166.59290252,0.37495749,47.81552242,1
724,492.74460916,100032.32229636,100085.18144403,100046.36903625,0.60727493,21.92217862,1
725,359.04505613,100048.43156024,99957.18090448,100053.47492077,0.24585179,27.80938681,0
726,212.12938131,100362.38765888,100368.41997489,100367.94236409,0.52843696,14.09160875,1
727,131.20392675,100429.07133368,100433.90651047,100427.32349243,0.53685237,43.75005874,1
728,101.10698972,100347.49531065,100325.31836421,100342.21869205,0.28065862,35.06602575,1
729,549.0484069,99938.57054135,99847.08367794,99965.3131894,0.33337195,35.62605596,0
730,328.63162634,99893.69586308,99915.35852316,99895.34457119,0.56591775,31.78263478,0
731,274.70288036,99728.07108087,99781.09822653,99730.60676579,0.69303454,27.40404606,0
732,176.4104829,99654.11186486,99643.56026971,99656.05804574,0.44018725,19.86593172,0
733,73.90111453,99767.23828515,99780.78687429,99762.5489848,0.68333402,37.08766512,0
734,149.37780383,100100.62191003,100128.42242861,100090.48893205,0.68610876,27.88297627,1
735,198.73013751,100048.19484238,100049.148956,100033.94826287,0.50480105,27.5704074,1
736,429.99152696,100062.28024121,100080.52991866,100089.69938308,0.54244194,34.03846606,0
737,576.40534313,99884.40386109,99835.02555918,99873.31183755,0.41433406,27.65081354,1
738,866.11668622,99967.43935544,99892.72560004,99999.828922,0.41373707,28.02730647,0
739,218.9908389,99724.06719622,99672.26678281,99717.47902114,0.26345853,25.19256119,1
740,646.73695372,99916.0452523,99767.78432283,99900.98338488,0.27075543,22.54667814,0
741,253.34656867,99742.43783545,99736.31805078,99744.05359452,0.47584421,26.50300697,1
742,31.96451153,99839.60931356,99834.27848912,99836.44896694,0.33322678,14.55513194,0
743,322.74010979,99946.8025575,99986.09741163,99964.26428712,0.62175385,41.15048913,1
744,262.15244219,100066.89487263,100091.2862575,100084.94366817,0.59304275,28.35843396,1
745,32.16422018,100198.87286627,100195.96153123,100195.41356153,0.40948529,21.9807505,1
746,150.9057984,99861.79974438,99891.76203098,99868.21305584,0.6985496,18.35981674,1
747,922.18517173,99965.24795314,99995.79621277,99884.48627262,0.53312594,38.41522118,0
748,758.49920234,100107.34937346,100071.64325173,100089.28455967,0.4529253,20.9938287,1
749,503.58104047,99806.54026153,99783.62804869,99789.00197876,0.45450143,34.61028762,1
750,649.59370818,100102.50750176,99932.24639779,100083.43081027,0.237896,32.26625813,0
751,460.11586732,100169.09207826,100198.44433024,100153.15274969,0.56379317,18.39965749,1
752,380.79188002,100090.05348713,100063.65231828,100083.00560479,0.43066772,18.26321303,1
753,303.65383742,99836.24629116,99840.75483749,99831.75930088,0.51484765,19.34255048,0
754,564.79275169,99858.70996129,99817.95204849,99860.20392688,0.42783563,27.32898003,0
755,710.67950855,100102.62244207,100000.35896024,100100.17473437,0.35610464,32.24348171,1
756,348.89521895,99868.75519605,99815.18946629,99848.21636725,0.34647043,28.66942295,1
757,297.76827069,99686.91585751,99625.06543895,99679.35785837,0.29228673,24.14167423,0
758,341.57209161,100003.43107202,99938.49781028,99982.35394527,0.3098988,26.6645251,0
759,336.86336817,100012.95711269,100051.69576485,100055.63657127,0.61499811,11.4983008,1
760,323.73134716,99950.38920868,99922.65725104,99948.81862277,0.4143365,34.26513652,1
761,116.27515013,100397.71505894,100387.11106812,100395.21393341,0.4088026,25.51179521,0
762,344.51333332,99804.13589716,99818.7249742,99822.70317671,0.54234691,32.38048935,1
763,64.75318065,99573.79655345,99588.25541774,99570.99497138,0.72329195,31.45298318,0
764,258.83830061,100040.73923525,100054.1209135,100028.65996093,0.55169898,33.95643273,0
765,900.33315329,99977.34351659,99956.73241607,99992.19268542,0.47710725,24.58337775,1
766,652.6159921,99861.61077348,99922.53814427,99864.38981149,0.59335868,19.24398151,0
767,159.97758671,100365.78995609,100354.46493115,100353.07830763,0.42920867,19.67953888,0
768,380.78592461,100116.60104911,100175.33608167,100113.75555383,0.65424685,36.39314058,1
769,477.83169949,100244.57439518,100129.60684958,100208.05156165,0.2593974,14.9578965,0
770,54.40488081,100458.96918086,100460.06690109,100457.29480793,0.52017687,32.14010132,1
771,407.58130487,100096.19429425,100149.00915859,100109.80387741,0.62958117,24.683694,1
772,900.17876522,99954.5598384,100121.80081329,99987.02183786,0.6857864,36.00455289,0
773,110.23963904,99945.05676074,99964.34489667,99943.09613816,0.67496552,26.02244254,0
774,359.85898996,100046.7679543,100063.07225742,100028.87480167,0.54530747,34.02383415,0
775,212.05937821,99926.03119093,99923.06748098,99940.56503897,0.48602415,22.38475825,1
776,384.14555322,100083.80141791,100118.13194831,100087.43058279,0.58936854,40.42803136,0
777,41.29292565,100447.31859879,100446.65205922,100444.25817617,0.48385826,23.79436589,1
778,355.37480362,99709.32940543,99730.5063011,99724.22545851,0.55959031,22.20137025,1
779,816.38350873,100011.69085973,99933.59399011,100008.85816445,0.40433801,28.17206273,0
780,165.80174811,100163.78509083,100123.69320624,100152.76545363,0.25819383,15.95173336,1
781,531.45007007,100050.94893141,100045.92523359,100019.50042277,0.49054718,26.41590245,1
782,282.76645612,99648.98474743,99584.77068492,99631.93934711,0.27290777,28.548266,0
783,176.05253601,100336.34767867,100335.13090768,100329.35900076,0.49308859,15.74611481,0
784,56.62931094,100023.5145589,100025.80179893,100017.12950327,0.54038968,43.97646644,1
785,162.92796378,99865.18805514,99887.00436952,99866.20003641,0.63390159,21.32830806,0
786,138.31306965,99680.210004,99681.61826833,99684.67414129,0.51018171,33.22452595,0
787,177.2829266,99893.10577516,99927.13993456,99889.11186779,0.69197652,30.64832563,0
788,393.9644563,99798.88559621,99791.85886384,99803.70869561,0.48216404,37.31481436,1
789,42.95248416,99703.57159076,99709.28338483,99700.42708769,0.63297936,24.46366783,0
790,596.58614856,100006.03308309,100130.77437389,100027.51793638,0.70909183,21.38105601,0
791,757.95876893,100098.68067353,100099.04230643,100129.87126704,0.50047711,36.88349053,1
792,621.68483651,100065.0200833,99984.49854648,100050.75772564,0.37047852,33.23712319,1
793,508.55327625,99925.97786929,99900.77492145,99897.15157589,0.45044187,36.04256356,0
794,544.54496129,99978.93796196,99988.10336032,99990.99812103,0.51683129,24.85471929,0
795,609.05936902,100163.36115574,100191.09707605,100189.16936045,0.54553894,36.32092427,1
796,91.43063804,99618.50819258,99619.14460483,99616.48480034,0.5069606,38.25387218,1
797,354.29002044,99873.72737781,99913.44340449,99885.83828978,0.61210032,17.8872162,0
798,373.81326173,99901.22052903,99903.67304486,99898.55102673,0.5065608,36.64473844,1
799,276.07323239,99668.58600627,99716.80924709,99669.41972086,0.67467553,27.61326561,1
800,205.22310361,99930.18663033,99960.67880498,99937.68861905,0.64858061,15.0366369,0
801,196.28582943,99625.91961075,99614.95355452,99618.08568041,0.4441322,43.98550812,1
802,673.71083448,99897.24572834,100013.13058083,99862.11242076,0.67200978,13.85587066,0
803,613.63281197,99893.40471652,99939.26207206,99895.48866232,0.57473093,25.5566757,1
804,813.05627661,99923.23562027,99924.87066518,99944.23119821,0.50201098,35.40072205,0
805,429.20483486,100256.08787217,100323.0053082,100249.95233954,0.65591025,23.911534,1
806,287.52922259,99807.5114505,99748.70743904,99793.43755876,0.29548509,41.26004757,1
807,346.41178988,100104.2053256,100124.65357272,100082.98198148,0.55902872,23.63616887,0
808,681.84366237,99950.97321001,99928.20560851,99940.29378752,0.46660876,33.69854522,1
809,44.13021175,100237.37187497,100236.31726827,100230.98517107,0.47610238,24.9628788,0
810,296.6254159,99920.80525973,99928.23253459,99928.24146354,0.52503923,17.70275982,1
811,647.38963554,99933.04977075,99990.45175025,99957.42381423,0.58866681,19.35198709,0
812,710.41091587,99960.02696958,99943.12703987,99936.38582091,0.47621105,34.66833438,1
813,526.03055017,100095.08655377,100042.34440262,100084.36647496,0.39973557,42.00669339,1
814,18.43060618,100294.7777234,100296.70591071,100290.92378552,0.60461876,27.40755381,1
815,322.61125263,99662.38941667,99711.54635968,99671.89034389,0.65237206,29.57641911,1
816,132.41230885,99702.58728594,99714.8668596,99705.44413896,0.5927374,47.2311594,0
817,230.8601186,99778.12573067,99759.77499,99776.47740646,0.42051143,22.20573617,1
818,193.09768489,100387.49386245,100353.42015555,100396.50542862,0.3235416,20.59948456,1
819,518.30553459,100048.62099462,100068.3704835,100051.24143658,0.53810395,33.09066287,1
820,188.71352873,100287.01634403,100263.74757131,100280.42245269,0.3766979,26.18134779,0
821,456.39906787,100229.49903796,100288.99082971,100208.20818312,0.63035037,33.44204811,1
822,545.46345554,99890.31695593,99902.48502295,99864.03051879,0.52230775,30.05770588,0
823,926.08096531,99981.00662251,100195.87081514,99924.50678057,0.73201447,27.63423653,0
824,682.77288224,100065.1793189,99969.66717477,100037.17001388,0.36011139,21.89436263,1
825,68.06941065,99711.75010744,99718.98876872,99712.83436547,0.60634235,19.86872899,1
826,260.28062387,100149.5406246,100088.49192282,100143.31009854,0.26545045,16.05827415,0
827,261.99504801,100152.24518427,100175.42258371,100148.34268355,0.58846502,28.53551324,1
828,26.30015939,100354.7917173,100355.49972762,100351.52300101,0.52692038,30.41793008,1
829,861.02257953,99981.70678022,100067.09435075,99954.9778275,0.59916995,12.24266943,1
830,860.87360676,99997.96488176,100085.22567705,100040.23727604,0.60136307,18.70354987,0
831,432.48930982,99979.87541573,99958.5636236,99960.82424416,0.45072296,25.33154683,1
832,392.51025393,100145.04894484,100186.74362185,100152.27417915,0.6062257,22.18221397,0
833,60.16962146,99730.26215273,99746.15557657,99724.30899721,0.76414365,29.19842894,1
834,316.62224614,99910.09154592,99956.6406935,99895.30643968,0.64701793,42.5098227,0
835,419.93040734,100235.67609105,100197.00276649,100232.07857981,0.40790539,35.91305074,1
836,304.62776054,100268.20067626,100330.85750192,100267.90807692,0.70568324,34.65588494,1
837,24.71416185,99816.68794138,99815.21651368,99811.81072737,0.44046216,24.00182719,1
838,31.07872056,99737.47296759,99732.78269758,99734.69317759,0.34908419,23.17923004,0
839,425.97433523,100108.95576513,100112.5080532,100123.17479698,0.5083392,15.9645364,0
840,144.50064606,99946.5146545,99934.60186054,99941.04177479,0.41755888,36.04269053,1
841,395.55778495,100000.09166965,100011.24206608,99998.77602527,0.52818904,23.22315117,0
842,512.13806846,100075.25979539,100155.72064482,100064.57865016,0.65710773,28.39439434,1
843,459.30452661,99979.34336897,100039.33719898,99997.50359183,0.63061885,34.72611323,1
844,26.19011038,100283.07119298,100281.47303598,100279.17060671,0.4389786,40.22206456,0
845,617.4862998,100150.5036846,100152.83775589,100170.17145983,0.50377995,21.22587206,1
846,312.04053817,99960.01731212,99987.87758297,99953.35989635,0.58928413,23.25600476,0
847,25.20160252,99932.33667346,99932.96357091,99928.74708057,0.5248753,36.70065491,0
848,243.97091879,100068.52030776,100063.69048635,100062.98376767,0.48020329,26.96718128,0
849,485.99107777,100210.93807256,100273.41785804,100225.47117816,0.62856158,46.60505874,1
850,351.27928958,99871.49031283,99873.64008754,99864.51425045,0.50611984,10.76206371,1
851,117.85898127,99663.64296171,99693.45841157,99660.22875856,0.75297562,29.54220723,0
852,52.55100464,99962.11216712,99978.45807924,99960.3877519,0.81104851,26.09440083,0
853,184.65457972,100253.58168179,100258.27289945,100252.52897221,0.52540536,29.46695784,1
854,390.56493834,100184.77303241,100138.30446888,100177.29022702,0.38102218,20.19176159,1
855,687.54496651,100107.03327776,100104.3325114,100162.63061951,0.49607186,26.19080779,0
856,35.83288429,100372.4724332,100374.02977775,100368.37689544,0.54346132,29.14383,0
857,97.57822635,100362.19425784,100364.45079971,100358.69135401,0.52312546,31.07061168,1
858,562.95460361,99796.20620193,99878.26321751,99793.74883323,0.64576133,17.38499566,0
859,341.02817707,99923.2439906,99876.38726401,99918.50935048,0.36260159,21.68022544,0
860,338.65103121,100296.76619373,100305.2518433,100272.71826123,0.5250572,10.48172077,1
861,565.36653831,99963.78420031,100044.95658559,99959.59809606,0.64357479,27.77821389,1
862,422.96024521,100014.58553246,99974.78102641,100024.46058606,0.40589066,38.8837876,0
863,340.52315787,99755.288868,99780.39678514,99744.33989383,0.57373336,33.32152908,1
864,75.25778797,100362.03003613,100366.59901178,100362.19642554,0.560711,21.55669388,0
865,635.87638843,100075.05314924,100063.47203779,100079.23477432,0.48178716,28.81571725,1
866,140.72689326,99856.06601867,99877.27786975,99857.64086304,0.65073061,27.02569733,0
867,35.54768057,99898.80559472,99900.4093893,99896.94438711,0.54511671,29.23877886,0
868,270.17241701,100272.07438778,100266.0899761,100270.33475268,0.47784965,46.23453434,1
869,137.13343245,100091.30134748,100079.15311865,100079.56739744,0.41141307,33.49314543,1
870,359.7286742,99888.45888787,99839.01899872,99861.03970173,0.36256339,21.01559823,0
871,376.43194546,100170.28727587,100130.91276152,100157.12304081,0.3954007,40.24299101,0
872,272.7042968,100026.10057279,99995.00838814,100030.74598527,0.38598571,28.31078977,1
873,685.19383909,99874.1676878,99772.56897432,99837.45478334,0.35172266,40.22155893,0
874,132.01478897,100198.00721057,100203.92862682,100204.06708398,0.54485418,21.16604609,0
875,254.4951495,99951.12263365,99952.33779177,99946.13993645,0.50477477,32.61289437,1
876,168.78816745,99958.13090828,99972.97615884,99945.63358951,0.58795196,25.46214801,0
877,28.63975631,100072.30799011,100073.56176388,100068.74628525,0.54377738,22.77885625,1
878,405.82619067,100161.90773879,100170.13647021,100122.30131926,0.52027649,20.80880988,1
879,647.34703911,99944.00878591,100067.25472277,99986.59736425,0.69038619,27.68783442,1
880,59.2321696,100110.81964825,100112.48292187,100104.80551554,0.52808057,39.25469071,0
881,393.49089215,99819.12819378,99875.96484585,99844.28897957,0.6444421,31.52668034,1
882,566.02085061,99866.72385695,99882.29022763,99875.32355345,0.5275014,20.59120027,0
883,350.29539155,100250.04523773,100297.86531673,100246.37938809,0.63651358,29.90325587,1
884,171.72112952,99954.28876838,99979.6495608,99949.87849846,0.64768591,31.67441419,1
885,56.00292715,100283.70672153,100292.97534709,100283.99091572,0.66550251,14.34253971,0
886,522.18927939,99969.73696842,99919.98278658,99946.92217548,0.40472002,24.20518577,1
887,239.83110546,99912.35123865,99899.7442221,99898.66930641,0.44743377,41.7593984,0
888,55.33903335,99802.7215218,99806.50180686,99800.10080935,0.56831136,24.66740093,0
889,446.06518321,99839.19850807,99924.27254329,99826.28353897,0.69072108,42.56252334,0
890,746.73307178,100010.86802581,99936.95735774,99980.77745062,0.4010213,33.94877407,1
891,49.87188945,99580.19180224,99586.72483763,99576.85798064,0.63099634,17.21708195,1
892,693.56906318,100145.25377928,100128.37985495,100166.56789461,0.47567088,12.71035207,0
893,86.21397883,100217.15277208,100220.13864804,100211.69394285,0.53463331,21.92038791,1
894,439.55279951,100099.94219203,100065.50106361,100061.60994823,0.42164507,21.43799847,1
895,516.95196469,100149.82779687,100078.78493038,100120.35496077,0.36257356,15.26268326,0
896,411.12355304,99864.52434396,99935.38332296,99863.55586896,0.67235446,29.40825861,1
897,188.42112454,100195.99032891,100167.5061261,100190.96050424,0.34882691,33.81438637,0
898,622.30334625,100025.14198905,100109.42436623,100051.29172825,0.63543616,43.97246996,1
899,214.8828552,99788.2277207,99821.22678363,99786.40437764,0.65356768,23.40519132,0
900,132.31097022,99721.19338023,99730.54974797,99718.81339677,0.57071498,34.36959557,0
901,774.12756394,100000.47676747,99998.32622384,100059.92759563,0.49722197,24.14183937,0
902,476.2424259,100156.02398998,100068.60968857,100117.84483478,0.31644999,36.42178184,1
903,751.21003308,100006.36264731,99963.10972263,99979.68312882,0.44242232,29.96812395,1
904,295.16373139,100196.94675843,100174.92681245,100177.29714165,0.42539752,19.27967116,0
905,581.13015646,100003.30172591,99992.18326136,99998.8488948,0.48086751,26.55084037,1
906,57.34870107,99872.569565,99861.91857474,99867.66409886,0.31427669,23.58449029,0
907,778.43660276,99987.88200483,99872.04170859,99989.50719807,0.35118852,27.89955248,0
908,355.23723585,100232.13317543,100219.21690489,100237.75309548,0.46364043,24.58183398,1
909,187.42827839,99691.39234281,99670.90446903,99676.73274077,0.39068952,26.52513225,1
910,132.73636269,99587.7190364,99583.38112483,99577.82142591,0.46731934,26.80871297,0
911,406.81349058,100087.49057379,100121.19568724,100075.60450969,0.58285151,39.16590242,0
912,44.57657374,99546.11785308,99543.30976127,99542.40763547,0.43700521,35.08365493,1
913,206.626589,100072.09338768,100113.32057034,100073.20813925,0.69952506,26.37558996,0
914,47.03224355,99695.70442525,99693.00192039,99687.33272886,0.44253931,27.11448292,1
915,571.45837918,99941.13420857,99815.76642272,99897.31942415,0.28061781,27.26559166,0
916,449.25053707,99811.75958608,99739.32557984,99794.55737421,0.33876701,29.78223821,1
917,231.29981252,100116.24892839,100100.39613159,100109.39648829,0.43146212,28.70369807,0
918,44.8201926,99974.2274091,99965.03195453,99973.75134621,0.29483679,11.46228654,1
919,128.70415227,99761.60285307,99750.59202255,99761.79023283,0.41444852,25.68137878,0
920,482.75134565,100008.49382737,100016.98918796,99981.36022172,0.51759779,36.72647714,0
921,27.97050125,100198.71767547,100192.21508249,100193.39959141,0.26751961,39.37058424,1
922,36.62968027,99784.34411226,99790.12250684,99782.68665838,0.6577517,23.23021363,1
923,775.92979393,99971.78071512,99932.04040629,99976.49797417,0.44878362,35.46831274,0
924,337.43973604,100102.61947224,100059.55128286,100117.88608824,0.37236775,34.39387869,1
925,150.13311233,100386.5258183,100383.83672386,100379.86313223,0.48208859,26.74053998,1
926,18.69759606,100222.16629494,100225.22246987,100217.63257695,0.66345282,27.43613692,1
927,164.90035057,99637.26471736,99637.97998828,99625.37342215,0.50433759,28.9353215,0
928,767.41820529,100004.11905595,99995.65426753,99974.43932062,0.48896978,20.5680864,0
929,531.03491808,99907.26930256,99870.4985431,99949.62313994,0.43075641,35.16852937,1
930,428.77961081,100066.98942058,100028.72024074,100067.88226558,0.4107486,25.48590714,0
931,44.91197784,99605.11715362,99601.84366678,99600.21967219,0.42711327,41.1998027,1
932,89.63931992,99853.80678607,99845.55451141,99845.84955089,0.40793912,14.84752936,0
933,249.75924261,99817.71840998,99815.63999693,99827.40724901,0.49167833,24.72528459,1
934,36.36939224,99610.66454695,99608.11516249,99606.95651109,0.42990302,29.73957596,0
935,474.81293845,100195.21466072,100216.49269449,100184.09229894,0.5448135,39.84014898,0
936,207.57359693,100350.31832336,100358.05327351,100356.12538689,0.53726365,27.53785248,1
937,509.13996814,99813.20903314,99881.86846152,99797.61266258,0.63485373,20.32399267,1
938,64.92813082,100038.97787182,100042.46174915,100033.88263196,0.55365744,26.38106767,0
939,578.38053727,100002.16118969,99960.89157571,99985.76685018,0.42864626,27.72857811,1
940,329.00776746,99728.37611415,99792.73522086,99714.75471651,0.69561576,37.11282527,0
941,39.27026454,99763.93173415,99759.97996496,99755.95026788,0.39936993,14.4158675,0
942,324.86150967,99775.32009412,99799.48715949,99764.35081242,0.5743919,35.57402627,1
943,598.05717286,99973.28671437,99939.03384607,99971.60590712,0.44272643,31.96097112,1
944,290.66659041,99743.50570754,99708.03977678,99721.56806814,0.37798415,28.94342216,1
945,353.16198044,99857.04121934,99811.1542101,99841.63574108,0.37006809,17.71594808,0
946,110.90069829,100127.02637858,100155.1507797,100128.35109452,0.75359985,33.32870537,1
947,574.08565867,99955.99662108,99985.97518578,99916.68545132,0.55221967,32.10415837,1
948,179.74769027,99784.26324359,99756.4003568,99778.33781119,0.3449889,22.05536861,0
949,507.43891252,99779.19614613,99857.07679638,99772.15619742,0.65347788,41.40365475,0
950,9.585519,99730.14626424,99727.0177641,99726.90829622,0.17362224,23.47232174,0
951,71.74475654,99879.23985194,99878.53125538,99870.49713439,0.49012336,23.59420866,0
952,502.26949431,99872.77527928,99894.65137649,99860.75664281,0.5435545,26.86143319,1
953,341.83020106,100094.00522053,100089.56285468,100085.73649551,0.48700417,30.16660854,0
954,336.26163344,100238.23993877,100224.16040728,100215.64480828,0.45812923,21.70452047,1
955,288.23893652,100231.87455449,100204.79766953,100221.389048,0.40606097,28.41419405,1
956,454.5312082,100092.14892837,100005.46028496,100066.4532206,0.309279,14.77643696,0
957,372.82665719,99855.08663538,99886.42942815,99847.62078629,0.584068,40.67432522,0
958,286.57069225,100297.66853887,100304.75758473,100293.39465976,0.52473751,32.92232736,0
959,59.23604385,99823.61259137,99819.89016489,99822.13586708,0.43715943,32.40897033,1
960,245.56696818,100019.43517452,100036.61270204,100023.44530539,0.56995048,30.65095518,0
961,43.0496566,100114.14933206,100112.0562497,100108.79260215,0.45137981,41.49489265,1
962,75.23802045,100116.98930683,100126.03725053,100114.88648316,0.62025759,16.12427153,1
963,320.62018371,99921.42680781,99879.28942435,99898.97093772,0.36857538,17.00139306,1
964,490.4539547,100218.19787415,100147.58334941,100204.08688111,0.35602211,23.08711164,0
965,131.89643588,100260.10301806,100256.3237281,100258.78865394,0.47134653,23.60669879,1
966,216.0111378,100308.15027315,100303.66863971,100291.06447547,0.47925276,32.76197259,1
967,786.57240656,99906.97927831,99731.74270107,99867.59449673,0.27721494,30.6270342,1
968,410.07637103,99796.91819818,99821.02398292,99790.07091356,0.55878364,15.46059562,0
969,359.76526356,99682.69327308,99726.0544726,99698.88391941,0.62052636,28.41037321,0
970,540.02413089,100002.98136538,99971.94058874,99970.94326744,0.44251964,16.95644131,0
971,681.77245419,100072.82504391,100036.71185704,100072.52247948,0.44703044,26.60190396,1
972,37.10356818,99615.97388238,99611.82705377,99613.4319488,0.38823639,25.39165368,1
973,449.56677546,99822.90985809,99899.38414055,99815.96659753,0.67010661,42.43783499,0
